gbifID,scientificName,species,vernacularName,kingdom,phylum,class,order,family,genus,taxonRank,taxonKey,speciesKey,iucnRedListCategory,iucnRedListStatus,eventDate,year,month,day,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,elevation,locality,municipality,district,basisOfRecord,individualCount,establishmentMeans,recordedBy,identifiedBy,institutionCode,collectionCode,catalogNumber,datasetKey,license,issue,directive,annex
5198696944,"Lucanus cervus (Linnaeus, 1758)",Lucanus cervus,Stag Beetle,Animalia,Arthropoda,Insecta,Coleoptera,Lucanidae,Lucanus,SPECIES,5743122,5743122,NE,Not Evaluated,2025-06-02T11:09:34,2025,6,2,42.626209,21.104246,2890,,,Fushë Kosovë / Kosovo Polje,Prishtinë / Priština,HUMAN_OBSERVATION,,,jonkat,f-rouvroix,iNaturalist,Observations,289017827,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC_BY_NC_4_0,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,Habitats,II
5198569921,"Lacerta viridis (Laurenti, 1768)",Lacerta viridis,Smaragdeidechse,Animalia,Chordata,Squamata,,Lacertidae,Lacerta,SPECIES,6159273,6159273,LC,Least Concern,2025-06-05T15:13:09,2025,6,5,42.62373,21.113194,3943,,,Prishtinë / Priština,Prishtinë / Priština,HUMAN_OBSERVATION,,,jonkat,jonkat,iNaturalist,Observations,289017444,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC_BY_NC_4_0,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,Habitats,IV
5168380887,"Mediodactylus kotschyi (Steindachner, 1870)",Mediodactylus kotschyi,Geco Di Kotschy,Animalia,Chordata,Squamata,,Gekkonidae,Mediodactylus,SPECIES,2447858,2447858,LC,Least Concern,2025-05-20T18:07:38,2025,5,20,42.208799,20.745647,,,,Prizreni / Prizren,Prizren,HUMAN_OBSERVATION,,,stephan93sn,Barnabás Bancsik,iNaturalist,Observations,282773451,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC_BY_NC_4_0,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,Habitats,IV
5167156330,"Lacerta viridis (Laurenti, 1768)",Lacerta viridis,Smaragdeidechse,Animalia,Chordata,Squamata,,Lacertidae,Lacerta,SPECIES,6159273,6159273,LC,Least Concern,2025-05-20T16:12:47,2025,5,20,42.209804,20.744816,,,,Prizreni / Prizren,Prizren,HUMAN_OBSERVATION,,,stephan93sn,stephan93sn,iNaturalist,Observations,282773840,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC_BY_NC_4_0,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,Habitats,IV
5140123397,"Vipera ammodytes (Linnaeus, 1758)",Vipera ammodytes,Nose-Horned Viper,Animalia,Chordata,Squamata,,Viperidae,Vipera,SPECIES,2444308,2444308,LC,Least Concern,2025-04-23T22:20:29,2025,4,23,42.871001,20.805188,92,,,Mitrovica / Kosovska Mitrovica,Mitrovicë / Kosovska Mitrovica,HUMAN_OBSERVATION,,,R.Perçuku,R.Perçuku,iNaturalist,Observations,272524291,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC_BY_NC_4_0,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,Habitats,IV
5139995114,"Podarcis muralis (Laurenti, 1768)",Podarcis muralis,Common Wall Lizard,Animalia,Chordata,Squamata,,Lacertidae,Podarcis,SPECIES,2469188,2469188,LC,Least Concern,2025-04-21T11:50:35,2025,4,21,42.784181,21.262022,135,,,Prishtinë / Priština,Prishtinë / Priština,HUMAN_OBSERVATION,,,possibly-a-crow,lacertidae,iNaturalist,Observations,271935065,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC_BY_NC_4_0,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,Habitats,IV
5133659772,Dactylorhiza cordigera subsp. bosniaca (Beck) Soó,Dactylorhiza majalis,Orchide a Foglie Larghe,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Dactylorhiza,SUBSPECIES,2810990,2810155,NE,Not Evaluated,2007-06-11T12:09,2007,6,11,42.183563,21.048327,4,,,Shtërpcë / Štrpce,Ferizaj / Uroševac,HUMAN_OBSERVATION,,,Edmundas Greimas,hristovskis,iNaturalist,Observations,254411449,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC_BY_4_0,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,Habitats,II
5108778483,"Bombina variegata (Linnaeus, 1758)",Bombina variegata,Yellow-Bellied Toad,Animalia,Chordata,Amphibia,Anura,Bombinatoridae,Bombina,SPECIES,2423435,2423435,LC,Least Concern,2024-07-06,2024,7,6,42.524192,20.582663,5,,Klina,Klinë / Klina,Pejë / Peć,HUMAN_OBSERVATION,1,,User 276833,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,,Habitats,II; IV
5108517009,"Castor fiber Linnaeus, 1758",Castor fiber,Bever,Animalia,Chordata,Mammalia,Rodentia,Castoridae,Castor,SPECIES,4409131,4409131,LC,Least Concern,2025-01-18,2025,1,18,42.659393,21.013222,9380,,,Obiliq / Obilić,Prishtinë / Priština,HUMAN_OBSERVATION,,,Marsel Mersinaj,Marsel Mersinaj,iNaturalist,Observations,267960249,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC_BY_NC_4_0,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,Habitats,II; IV; V
5104472444,"Rupicapra rupicapra balcanica Bolkay, 1925",Rupicapra rupicapra,Chamois,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Rupicapra,SUBSPECIES,5706429,5220170,LC,Least Concern,2025-03-16T08:18,2025,3,16,42.117395,20.70145,22878,,,Prizreni / Prizren,Prizren,HUMAN_OBSERVATION,,,Liridon Shala,Dragonfyre,iNaturalist,Observations,266005978,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC_BY_NC_4_0,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,Habitats,V
5087919917,"Vipera ammodytes (Linnaeus, 1758)",Vipera ammodytes,Nose-Horned Viper,Animalia,Chordata,Squamata,,Viperidae,Vipera,SPECIES,2444308,2444308,LC,Least Concern,2025-03-15T14:15:58,2025,3,15,42.66142,21.210953,4,,,Prishtinë / Priština,Prishtinë / Priština,HUMAN_OBSERVATION,,,arianh,arianh,iNaturalist,Observations,265400330,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC_BY_NC_4_0,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,Habitats,IV
5084751050,"Ursus arctos Linnaeus, 1758",Ursus arctos,Brown Bear,Animalia,Chordata,Mammalia,Carnivora,Ursidae,Ursus,SPECIES,2433433,2433433,LC,Least Concern,2024-07-27,2024,7,27,42.69845,20.16627,19,,,Pejë / Peć,Pejë / Peć,HUMAN_OBSERVATION,,,"Muhaxhiri, Jeton",,,MammalNet-Europe | IMammalia App,,3ccfe992-043a-4fff-951d-1e6e158854da,CC_BY_4_0,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,Habitats,II; IV
5084748773,"Lutra lutra (Linnaeus, 1758)",Lutra lutra,European Otter,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,SPECIES,2433753,2433753,NT,Near Threatened,2023-08-19,2023,8,19,42.38947,20.30221,50,,,Gjakova / Đakovica,Gjakovë / Đakovica,HUMAN_OBSERVATION,1,,"Muhaxhiri, Jeton",,,MammalNet-Europe | IMammalia App,,3ccfe992-043a-4fff-951d-1e6e158854da,CC_BY_4_0,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,Habitats,II; IV
5028551443,"Lacerta viridis (Laurenti, 1768)",Lacerta viridis,Smaragdeidechse,Animalia,Chordata,Squamata,,Lacertidae,Lacerta,SPECIES,6159273,6159273,LC,Least Concern,2014-05-11T00:00,2014,5,11,42.679153,21.193314,250,,Germia,Prishtinë / Priština,Prishtinë / Priština,HUMAN_OBSERVATION,,,2119813591,,NABU|naturgucker,NABU|naturgucker,1643007544,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,CC_BY_4_0,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES,Habitats,IV
5028327039,"Podarcis muralis (Laurenti, 1768)",Podarcis muralis,Common Wall Lizard,Animalia,Chordata,Squamata,,Lacertidae,Podarcis,SPECIES,2469188,2469188,LC,Least Concern,2015-08-08T00:00,2015,8,8,42.679153,21.193314,250,,Germia,Prishtinë / Priština,Prishtinë / Priština,HUMAN_OBSERVATION,,,2119813591,,NABU|naturgucker,NABU|naturgucker,-794369694,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,CC_BY_4_0,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES,Habitats,IV
5028030953,"Testudo hermanni Gmelin, 1789",Testudo hermanni,Hermann's Tortoise,Animalia,Chordata,Testudines,,Testudinidae,Testudo,SPECIES,2441454,2441454,VU,Vulnerable,2013-05-08T00:00,2013,5,8,42.51273,20.98011,250,,Blinaja,Lipjan / Lipljan,Prishtinë / Priština,HUMAN_OBSERVATION,,,2119813591,,NABU|naturgucker,NABU|naturgucker,-919727411,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,CC_BY_4_0,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES,Habitats,II; IV
5027540790,"Euphydryas aurinia (Rottemburg, 1775)",Euphydryas aurinia,Marsh Fritillary,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Euphydryas,SPECIES,4535809,4535809,NE,Not Evaluated,2014-05-11T00:00,2014,5,11,42.679153,21.193314,250,,Germia,Prishtinë / Priština,Prishtinë / Priština,HUMAN_OBSERVATION,,,2119813591,,NABU|naturgucker,NABU|naturgucker,-914865694,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,CC_BY_4_0,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES,Habitats,II
5027137431,"Parnassius apollo (Linnaeus, 1758)",Parnassius apollo,Apollo,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Parnassius,SPECIES,1938810,1938810,LC,Least Concern,2024-07-24T00:00,2024,7,24,42.525379,20.588379,250,,Mirusha Wasserfälle und Canion - Ujevarat e Murushes,Klinë / Klina,Pejë / Peć,HUMAN_OBSERVATION,,,-1000575608,,NABU|naturgucker,NABU|naturgucker,-264448150,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,CC_BY_4_0,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES,Habitats,IV
5027129558,"Rhinolophus hipposideros (Bechstein, 1800)",Rhinolophus hipposideros,Lesser Horseshoe Bat,Animalia,Chordata,Mammalia,Chiroptera,Rhinolophidae,Rhinolophus,SPECIES,2432614,2432614,LC,Least Concern,2013-04-22T00:00,2013,4,22,42.479755,21.207132,250,,Tropfsteinhöhle von Gadime und Umgebung,Lipjan / Lipljan,Prishtinë / Priština,HUMAN_OBSERVATION,,,539637721,,NABU|naturgucker,NABU|naturgucker,-381949793,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,CC_BY_4_0,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES,Habitats,II
5025911338,"Rhinolophus hipposideros (Bechstein, 1800)",Rhinolophus hipposideros,Lesser Horseshoe Bat,Animalia,Chordata,Mammalia,Chiroptera,Rhinolophidae,Rhinolophus,SPECIES,2432614,2432614,LC,Least Concern,2013-04-25T00:00,2013,4,25,42.402355,20.651337,250,,Rahovec und Umgebung,Rahovec / Orahovac,Gjakovë / Đakovica,HUMAN_OBSERVATION,,,539637721,,NABU|naturgucker,NABU|naturgucker,260065882,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,CC_BY_4_0,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES,Habitats,II
5024997078,"Ursus arctos Linnaeus, 1758",Ursus arctos,Brown Bear,Animalia,Chordata,Mammalia,Carnivora,Ursidae,Ursus,SPECIES,2433433,2433433,LC,Least Concern,2015-09-15T00:00,2015,9,15,42.812279,20.45826,250,,Istog Naturpark,Istog / Istok,Pejë / Peć,HUMAN_OBSERVATION,,,2119813591,,NABU|naturgucker,NABU|naturgucker,131609275,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,CC_BY_4_0,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES,Habitats,II; IV
5024604668,"Testudo hermanni Gmelin, 1789",Testudo hermanni,Hermann's Tortoise,Animalia,Chordata,Testudines,,Testudinidae,Testudo,SPECIES,2441454,2441454,VU,Vulnerable,2014-05-11T00:00,2014,5,11,42.679153,21.193314,250,,Germia,Prishtinë / Priština,Prishtinë / Priština,HUMAN_OBSERVATION,,,2119813591,,NABU|naturgucker,NABU|naturgucker,-1943838324,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,CC_BY_4_0,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES,Habitats,II; IV
5024483936,"Euphydryas aurinia (Rottemburg, 1775)",Euphydryas aurinia,Marsh Fritillary,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Euphydryas,SPECIES,4535809,4535809,NE,Not Evaluated,2015-05-31T00:00,2015,5,31,42.679153,21.193314,250,,Germia,Prishtinë / Priština,Prishtinë / Priština,HUMAN_OBSERVATION,,,2119813591,,NABU|naturgucker,NABU|naturgucker,-1671457265,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,CC_BY_4_0,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES,Habitats,II
5023403435,"Bombina variegata (Linnaeus, 1758)",Bombina variegata,Yellow-Bellied Toad,Animalia,Chordata,Amphibia,Anura,Bombinatoridae,Bombina,SPECIES,2423435,2423435,LC,Least Concern,2015-08-06T00:00,2015,8,6,42.487797,20.223083,250,,Junik Nationalpark,Deçan / Dečani,Gjakovë / Đakovica,HUMAN_OBSERVATION,,,2119813591,,NABU|naturgucker,NABU|naturgucker,2082907672,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,CC_BY_4_0,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES,Habitats,II; IV
5022474094,"Testudo hermanni Gmelin, 1789",Testudo hermanni,Hermann's Tortoise,Animalia,Chordata,Testudines,,Testudinidae,Testudo,SPECIES,2441454,2441454,VU,Vulnerable,2013-05-04T00:00,2013,5,4,42.679153,21.193314,250,,Germia,Prishtinë / Priština,Prishtinë / Priština,HUMAN_OBSERVATION,,,2119813591,,NABU|naturgucker,NABU|naturgucker,2125044367,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,CC_BY_4_0,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES,Habitats,II; IV
5021473362,"Testudo hermanni Gmelin, 1789",Testudo hermanni,Hermann's Tortoise,Animalia,Chordata,Testudines,,Testudinidae,Testudo,SPECIES,2441454,2441454,VU,Vulnerable,2013-05-05T00:00,2013,5,5,42.679153,21.193314,250,,Germia,Prishtinë / Priština,Prishtinë / Priština,HUMAN_OBSERVATION,,,2119813591,,NABU|naturgucker,NABU|naturgucker,-985383033,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,CC_BY_4_0,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES,Habitats,II; IV
5021206054,"Podarcis tauricus (Pallas, 1814)",Podarcis tauricus,Taurische Eidechse,Animalia,Chordata,Squamata,,Lacertidae,Podarcis,SPECIES,2469065,2469065,LC,Least Concern,2013-04-27T00:00,2013,4,27,42.559467,21.680832,250,,Wiesen und Wälder rund um Rogocica,Kamenicë / Kosovska Kamenica,Gjilan / Gnjilane,HUMAN_OBSERVATION,,,539637721,,NABU|naturgucker,NABU|naturgucker,-885689605,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,CC_BY_4_0,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES,Habitats,IV
5020963527,"Testudo hermanni Gmelin, 1789",Testudo hermanni,Hermann's Tortoise,Animalia,Chordata,Testudines,,Testudinidae,Testudo,SPECIES,2441454,2441454,VU,Vulnerable,2013-05-06T00:00,2013,5,6,42.679153,21.193314,250,,Germia,Prishtinë / Priština,Prishtinë / Priština,HUMAN_OBSERVATION,,,2119813591,,NABU|naturgucker,NABU|naturgucker,-836671718,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,CC_BY_4_0,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES,Habitats,II; IV
5020912612,"Natrix tessellata (Laurenti, 1768)",Natrix tessellata,Dice Snake,Animalia,Chordata,Squamata,,Colubridae,Natrix,SPECIES,6161327,6161327,LC,Least Concern,2013-04-23T00:00,2013,4,23,42.525379,20.588379,250,,Mirusha Wasserfälle und Canion - Ujevarat e Murushes,Klinë / Klina,Pejë / Peć,HUMAN_OBSERVATION,,,539637721,,NABU|naturgucker,NABU|naturgucker,-941852845,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,CC_BY_4_0,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES,Habitats,IV
5020268389,"Canis lupus Linnaeus, 1758",Canis lupus,Wolf,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,SPECIES,5219173,5219173,LC,Least Concern,2014-05-16T00:00,2014,5,16,42.511589,21.409607,250,,Gjilani,Gjilani / Gnjilane,Gjilan / Gnjilane,HUMAN_OBSERVATION,,,2119813591,,NABU|naturgucker,NABU|naturgucker,227199393,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,CC_BY_4_0,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES,Habitats,II; IV; V
5018740767,Anthyllis vulneraria L.,Anthyllis vulneraria,Kidney Vetch,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Anthyllis,SPECIES,5352367,5352367,NE,Not Evaluated,2015-05-27T00:00,2015,5,27,42.679153,21.193314,250,,Germia,Prishtinë / Priština,Prishtinë / Priština,HUMAN_OBSERVATION,,,2119813591,,NABU|naturgucker,NABU|naturgucker,-191056009,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,CC_BY_4_0,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES,Habitats,V
5018570901,Anthyllis vulneraria L.,Anthyllis vulneraria,Kidney Vetch,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Anthyllis,SPECIES,5352367,5352367,NE,Not Evaluated,2014-05-15T00:00,2014,5,15,42.468487,20.748796,250,,Malishewa Naturpark,Malishevë / Mališevo,Prizren,HUMAN_OBSERVATION,,,2119813591,,NABU|naturgucker,NABU|naturgucker,-607114594,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,CC_BY_4_0,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES,Habitats,V
5017457374,Orchis mascula (L.) L.,Orchis mascula,Early-Purple Orchid,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Orchis,SPECIES,2849427,2849427,NE,Not Evaluated,2013-04-23T00:00,2013,4,23,42.525379,20.588379,250,,Mirusha Wasserfälle und Canion - Ujevarat e Murushes,Klinë / Klina,Pejë / Peć,HUMAN_OBSERVATION,,,539637721,,NABU|naturgucker,NABU|naturgucker,1541448182,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,CC_BY_4_0,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES,Habitats,IV
5017285368,"Mustela putorius Linnaeus, 1758",Mustela putorius,European Polecat,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Mustela,SPECIES,5218911,5218911,LC,Least Concern,2015-03-24T00:00,2015,3,24,42.842922,20.729795,250,,Dubocak,Mitrovica / Kosovska Mitrovica,Mitrovicë / Kosovska Mitrovica,HUMAN_OBSERVATION,,,2119813591,,NABU|naturgucker,NABU|naturgucker,-2063801946,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,CC_BY_4_0,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES,Habitats,V
5017180713,"Lacerta viridis viridis (Laurenti, 1768)",Lacerta viridis,Smaragdeidechse,Animalia,Chordata,Squamata,,Lacertidae,Lacerta,SUBSPECIES,7190778,6159273,LC,Least Concern,2013-04-27T00:00,2013,4,27,42.559467,21.680832,250,,Wiesen und Wälder rund um Rogocica,Kamenicë / Kosovska Kamenica,Gjilan / Gnjilane,HUMAN_OBSERVATION,,,539637721,,NABU|naturgucker,NABU|naturgucker,-1190688608,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,CC_BY_4_0,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES,Habitats,IV
5016635048,"Podarcis muralis (Laurenti, 1768)",Podarcis muralis,Common Wall Lizard,Animalia,Chordata,Squamata,,Lacertidae,Podarcis,SPECIES,2469188,2469188,LC,Least Concern,2015-05-30T00:00,2015,5,30,42.679153,21.193314,250,,Germia,Prishtinë / Priština,Prishtinë / Priština,HUMAN_OBSERVATION,,,2119813591,,NABU|naturgucker,NABU|naturgucker,1811811378,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,CC_BY_4_0,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES,Habitats,IV
5015765102,Dactylorhiza majalis (Rchb.) P.F.Hunt & Summerh.,Dactylorhiza majalis,Orchide a Foglie Larghe,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Dactylorhiza,SPECIES,2810155,2810155,NE,Not Evaluated,2014-05-14T00:00,2014,5,14,42.679153,21.193314,250,,Germia,Prishtinë / Priština,Prishtinë / Priština,HUMAN_OBSERVATION,,,2119813591,,NABU|naturgucker,NABU|naturgucker,1092951764,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,CC_BY_4_0,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES,Habitats,II
5015311863,Anacamptis pyramidalis (L.) Rich.,Anacamptis pyramidalis,Orchis Pyramidal,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Anacamptis,SPECIES,2808330,2808330,NE,Not Evaluated,2015-05-27T00:00,2015,5,27,42.679153,21.193314,250,,Germia,Prishtinë / Priština,Prishtinë / Priština,HUMAN_OBSERVATION,,,2119813591,,NABU|naturgucker,NABU|naturgucker,1493798142,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,CC_BY_4_0,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES,Habitats,II
5015226528,"Lacerta viridis viridis (Laurenti, 1768)",Lacerta viridis,Smaragdeidechse,Animalia,Chordata,Squamata,,Lacertidae,Lacerta,SUBSPECIES,7190778,6159273,LC,Least Concern,2013-04-23T00:00,2013,4,23,42.525379,20.588379,250,,Mirusha Wasserfälle und Canion - Ujevarat e Murushes,Klinë / Klina,Pejë / Peć,HUMAN_OBSERVATION,,,539637721,,NABU|naturgucker,NABU|naturgucker,1917412407,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,CC_BY_4_0,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES,Habitats,IV
5014993127,"Lacerta viridis viridis (Laurenti, 1768)",Lacerta viridis,Smaragdeidechse,Animalia,Chordata,Squamata,,Lacertidae,Lacerta,SUBSPECIES,7190778,6159273,LC,Least Concern,2013-04-23T00:00,2013,4,23,42.675999,21.20739,250,,Parku i Germise,Prishtinë / Priština,Prishtinë / Priština,HUMAN_OBSERVATION,,,539637721,,NABU|naturgucker,NABU|naturgucker,-1914674733,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,CC_BY_4_0,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES,Habitats,IV
