gbifID,scientificName,species,vernacularName,kingdom,phylum,class,order,family,genus,taxonRank,taxonKey,speciesKey,iucnRedListCategory,iucnRedListStatus,eventDate,year,month,day,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,elevation,locality,municipality,district,protectedArea,protectedAreaDesignation,strictlyProtected,basisOfRecord,individualCount,establishmentMeans,recordedBy,identifiedBy,institutionCode,collectionCode,catalogNumber,datasetKey,license,issue,directive,annex
6499894510,"Lanius collurio Linnaeus, 1758",Lanius collurio,Red-Backed Shrike,Animalia,Chordata,Aves,Passeriformes,Laniidae,Lanius,SPECIES,7745240,7745240,LC,Least Concern,2026-07-06T10:27:51,2026,7,6,42.685273,21.223988,138,,,Prishtinë / Priština,Prishtinë / Priština,Gërmia,Protected Landscape,FALSE,HUMAN_OBSERVATION,,,phil6213,phil6213,iNaturalist,Observations,387536896,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC_BY_NC_4_0,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,Birds,I
6498300729,"Lanius collurio Linnaeus, 1758",Lanius collurio,Red-Backed Shrike,Animalia,Chordata,Aves,Passeriformes,Laniidae,Lanius,SPECIES,7745240,7745240,LC,Least Concern,2026-08-09T09:14,2026,8,9,41.925796,20.643245,2626,,,Dragash / Dragaš,Prizren,,,FALSE,HUMAN_OBSERVATION,,,Liridon Shala,Liridon Shala,iNaturalist,Observations,390635824,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC_BY_NC_4_0,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,Birds,I
6486909221,"Himantopus himantopus (Linnaeus, 1758)",Himantopus himantopus,Black-Winged Stilt,Animalia,Chordata,Aves,Charadriiformes,Recurvirostridae,Himantopus,SPECIES,5229126,5229126,LC,Least Concern,2026-08-09,2026,8,9,42.818441,20.956013,35,,Vucitrn,Vushtrri / Vucitrn,Mitrovicë / Kosovska Mitrovica,,,FALSE,HUMAN_OBSERVATION,4,,User 1062993,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,,Birds,I
6486522259,"Himantopus himantopus (Linnaeus, 1758)",Himantopus himantopus,Black-Winged Stilt,Animalia,Chordata,Aves,Charadriiformes,Recurvirostridae,Himantopus,SPECIES,5229126,5229126,LC,Least Concern,2026-08-07,2026,8,7,42.783693,20.991151,50,,Vucitrn,Vushtrri / Vucitrn,Mitrovicë / Kosovska Mitrovica,,,FALSE,HUMAN_OBSERVATION,1,,User 1222333,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,,Birds,I
6485996035,"Ardeola ralloides (Scopoli, 1769)",Ardeola ralloides,Squacco Heron,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Ardeola,SPECIES,2480906,2480906,LC,Least Concern,2026-08-07,2026,8,7,42.768105,21.002416,50,,Vucitrn,Vushtrri / Vucitrn,Mitrovicë / Kosovska Mitrovica,,,FALSE,HUMAN_OBSERVATION,1,,User 1222333,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,,Birds,I
6485786390,"Emberiza hortulana Linnaeus, 1758",Emberiza hortulana,Ortolan Bunting,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,SPECIES,2491482,2491482,LC,Least Concern,2026-08-09,2026,8,9,42.772311,20.814255,5,,Srbica,Skënderaj / Srbica,Mitrovicë / Kosovska Mitrovica,,,FALSE,HUMAN_OBSERVATION,1,,User 1222333,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,,Birds,I
6485747229,"Egretta garzetta (Linnaeus, 1766)",Egretta garzetta,Little Egret,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Egretta,SPECIES,2480876,2480876,LC,Least Concern,2026-08-01,2026,8,1,42.891324,20.866863,10,,Kosovska Mitrovica,Mitrovica / Kosovska Mitrovica,Mitrovicë / Kosovska Mitrovica,,,FALSE,HUMAN_OBSERVATION,1,,User 1222333,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,,Birds,I
6481011829,"Dryocopus martius (Linnaeus, 1758)",Dryocopus martius,Black Woodpecker,Animalia,Chordata,Aves,Piciformes,Picidae,Dryocopus,SPECIES,2477872,2477872,LC,Least Concern,2026-07-06T11:43:40,2026,7,6,42.677381,21.219652,186,,,Prishtinë / Priština,Prishtinë / Priština,Gërmia,Protected Landscape,FALSE,HUMAN_OBSERVATION,,,phil6213,phil6213,iNaturalist,Observations,386398314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC_BY_NC_4_0,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,Birds,I
6480238115,"Plegadis falcinellus (Linnaeus, 1766)",Plegadis falcinellus,Glossy Ibis,Animalia,Chordata,Aves,Pelecaniformes,Threskiornithidae,Plegadis,SPECIES,2480773,2480773,LC,Least Concern,2026-04-21T23:07:32,2026,4,21,42.576925,21.047138,22,,,Fushë Kosovë / Kosovo Polje,Prishtinë / Priština,Ligatina e Hencit/ Radevës,Wetlands,FALSE,HUMAN_OBSERVATION,,,Granit Ahmeti,Axel Gosseries,iNaturalist,Observations,351820684,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC_BY_NC_4_0,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,Birds,I
6451605094,"Lanius collurio Linnaeus, 1758",Lanius collurio,Red-Backed Shrike,Animalia,Chordata,Aves,Passeriformes,Laniidae,Lanius,SPECIES,7745240,7745240,LC,Least Concern,2026-07-13T16:08,2026,7,13,41.997722,20.697188,2,,,Dragash / Dragaš,Prizren,,,FALSE,HUMAN_OBSERVATION,,,Liridon Shala,Liridon Shala,iNaturalist,Observations,383259871,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC_BY_NC_4_0,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,Birds,I
6449821329,"Aquila chrysaetos (Linnaeus, 1758)",Aquila chrysaetos,Golden Eagle,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Aquila,SPECIES,2480506,2480506,LC,Least Concern,2026-07-13,2026,7,13,41.891518,20.62314,142,,Dragaš,Dragash / Dragaš,Prizren,"Parku Kombëtar ""Sharri""",National Park,FALSE,HUMAN_OBSERVATION,2,,User 1062993,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,,Birds,I
6449614776,"Lanius collurio Linnaeus, 1758",Lanius collurio,Red-Backed Shrike,Animalia,Chordata,Aves,Passeriformes,Laniidae,Lanius,SPECIES,7745240,7745240,LC,Least Concern,2026-07-16,2026,7,16,41.890572,20.6249,71,,Dragaš,Dragash / Dragaš,Prizren,"Parku Kombëtar ""Sharri""",National Park,FALSE,HUMAN_OBSERVATION,1,,User 1062993,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,,Birds,I
6449424907,"Buteo rufinus (Cretzschmar, 1829)",Buteo rufinus,Long-Legged Buzzard,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,SPECIES,2480564,2480564,LC,Least Concern,2025-12-27,2025,12,27,42.555609,21.079159,141,,Lipljan,Lipjan / Lipljan,Prishtinë / Priština,,,FALSE,HUMAN_OBSERVATION,1,,User 1097741,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,,Birds,I
6449383910,"Aquila chrysaetos (Linnaeus, 1758)",Aquila chrysaetos,Golden Eagle,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Aquila,SPECIES,2480506,2480506,LC,Least Concern,2026-07-08,2026,7,8,42.739236,20.055955,11,,Pec,Pejë / Peć,Pejë / Peć,"Parku Kombëtar ""Bjeshkët e Nemuna""",National Park,FALSE,HUMAN_OBSERVATION,1,,User 1251857,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,,Birds,I
6449233278,"Himantopus himantopus (Linnaeus, 1758)",Himantopus himantopus,Black-Winged Stilt,Animalia,Chordata,Aves,Charadriiformes,Recurvirostridae,Himantopus,SPECIES,5229126,5229126,LC,Least Concern,2025-05-20,2025,5,20,42.821765,21.344343,50,,"Orlane part, RSBTL02",Podujevë / Podujevo,Prishtinë / Priština,,,FALSE,HUMAN_OBSERVATION,1,,User 1122957,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,,Birds,I
6449232655,"Circus cyaneus (Linnaeus, 1766)",Circus cyaneus,Hen Harrier,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Circus,SPECIES,2480487,2480487,LC,Least Concern,2026-01-25,2026,1,25,42.792088,20.815606,10,,Srbica,Skënderaj / Srbica,Mitrovicë / Kosovska Mitrovica,,,FALSE,HUMAN_OBSERVATION,1,,User 1222333,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,,Birds,I
6449189853,"Caprimulgus europaeus Linnaeus, 1758",Caprimulgus europaeus,European Nightjar,Animalia,Chordata,Aves,Caprimulgiformes,Caprimulgidae,Caprimulgus,SPECIES,8109681,8109681,LC,Least Concern,2025-09-25,2025,9,25,42.681729,21.229914,25,,Priština,Prishtinë / Priština,Prishtinë / Priština,,,FALSE,HUMAN_OBSERVATION,5,,User 1122957,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,,Birds,I
6449171400,"Aquila chrysaetos (Linnaeus, 1758)",Aquila chrysaetos,Golden Eagle,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Aquila,SPECIES,2480506,2480506,LC,Least Concern,2026-01-18,2026,1,18,41.957213,20.715614,25,,Dragaš,Dragash / Dragaš,Prizren,"Parku Kombëtar ""Sharri""",National Park,FALSE,HUMAN_OBSERVATION,1,,User 1062796,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,,Birds,I
6448978851,"Aquila chrysaetos (Linnaeus, 1758)",Aquila chrysaetos,Golden Eagle,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Aquila,SPECIES,2480506,2480506,LC,Least Concern,2026-02-14,2026,2,14,41.958686,20.722082,36,,Dragaš,Dragash / Dragaš,Prizren,"Parku Kombëtar ""Sharri""",National Park,TRUE,HUMAN_OBSERVATION,4,,User 1062993,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,,Birds,I
6448925393,"Ciconia ciconia (Linnaeus, 1758)",Ciconia ciconia,White Stork,Animalia,Chordata,Aves,Ciconiiformes,Ciconiidae,Ciconia,SPECIES,2481912,2481912,LC,Least Concern,2026-05-04,2026,5,4,42.813357,20.979722,8,,Vucitrn,Vushtrri / Vucitrn,Mitrovicë / Kosovska Mitrovica,,,FALSE,HUMAN_OBSERVATION,1,,User 1304767,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,,Birds,I
6448912701,"Circus aeruginosus (Linnaeus, 1758)",Circus aeruginosus,Western Marsh Harrier,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Circus,SPECIES,2480482,2480482,LC,Least Concern,2026-04-23,2026,4,23,42.575246,21.044199,15,,"Lake 3, RSBAT03",Fushë Kosovë / Kosovo Polje,Prishtinë / Priština,Ligatina e Hencit/ Radevës,Wetlands,FALSE,HUMAN_OBSERVATION,2,,User 1122957,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,,Birds,I
6448798797,"Pernis apivorus (Linnaeus, 1758)",Pernis apivorus,European Honey Buzzard,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Pernis,SPECIES,2480420,2480420,LC,Least Concern,2026-07-10,2026,7,10,42.996519,21.018336,25,,Kosovska Mitrovica,Mitrovica / Kosovska Mitrovica,Mitrovicë / Kosovska Mitrovica,,,FALSE,HUMAN_OBSERVATION,1,,User 1222333,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,,Birds,I
6448738732,"Hydrocoloeus minutus (Pallas, 1776)",Hydrocoloeus minutus,Little Gull,Animalia,Chordata,Aves,Charadriiformes,Laridae,Hydrocoloeus,SPECIES,6065841,6065841,LC,Least Concern,2025-05-30,2025,5,30,42.579366,21.04866,25,,"Lake 1, RSBAT01",Fushë Kosovë / Kosovo Polje,Prishtinë / Priština,Ligatina e Hencit/ Radevës,Wetlands,FALSE,HUMAN_OBSERVATION,6,,User 1122957,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,,Birds,I
6448611571,"Lanius collurio Linnaeus, 1758",Lanius collurio,Red-Backed Shrike,Animalia,Chordata,Aves,Passeriformes,Laniidae,Lanius,SPECIES,7745240,7745240,LC,Least Concern,2026-07-13,2026,7,13,41.984811,20.70807,71,,Dragaš,Dragash / Dragaš,Prizren,,,FALSE,HUMAN_OBSERVATION,1,,User 1062993,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,,Birds,I
6448581086,"Chlidonias niger (Linnaeus, 1758)",Chlidonias niger,Black Tern,Animalia,Chordata,Aves,Charadriiformes,Laridae,Chlidonias,SPECIES,2481119,2481119,LC,Least Concern,2025-05-20,2025,5,20,42.579691,21.048429,50,,"Lake 1, RSBAT01",Fushë Kosovë / Kosovo Polje,Prishtinë / Priština,Ligatina e Hencit/ Radevës,Wetlands,FALSE,HUMAN_OBSERVATION,15,,User 1122957,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,,Birds,I
6448552556,"Circaetus gallicus (Gmelin, 1788)",Circaetus gallicus,Short-Toed Eagle,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Circaetus,SPECIES,2480666,2480666,LC,Least Concern,2025-08-15,2025,8,15,42.563904,21.546089,4,,Kosovska Kamenica,Kamenicë / Kosovska Kamenica,Gjilan / Gnjilane,,,FALSE,HUMAN_OBSERVATION,1,,User 922002,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,,Birds,I
6448512384,"Ardeola ralloides (Scopoli, 1769)",Ardeola ralloides,Squacco Heron,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Ardeola,SPECIES,2480906,2480906,LC,Least Concern,2025-05-30,2025,5,30,42.58135,21.047499,50,,"Lake 5, RSBAT05",Fushë Kosovë / Kosovo Polje,Prishtinë / Priština,Ligatina e Hencit/ Radevës,Wetlands,FALSE,HUMAN_OBSERVATION,8,,User 1122957,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,,Birds,I
6448488605,"Circus pygargus (Linnaeus, 1758)",Circus pygargus,Montagu's Harrier,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Circus,SPECIES,2480495,2480495,LC,Least Concern,2026-07-12,2026,7,12,42.579048,21.04856,71,,"Lake 1, RSBAT01",Fushë Kosovë / Kosovo Polje,Prishtinë / Priština,Ligatina e Hencit/ Radevës,Wetlands,FALSE,HUMAN_OBSERVATION,1,,User 1062993,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,,Birds,I
6448478355,"Lanius collurio Linnaeus, 1758",Lanius collurio,Red-Backed Shrike,Animalia,Chordata,Aves,Passeriformes,Laniidae,Lanius,SPECIES,7745240,7745240,LC,Least Concern,2025-10-05,2025,10,5,42.819032,20.991418,4,,Vucitrn,Vushtrri / Vucitrn,Mitrovicë / Kosovska Mitrovica,,,FALSE,HUMAN_OBSERVATION,1,,User 1192070,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,,Birds,I
6448443302,"Nycticorax nycticorax (Linnaeus, 1758)",Nycticorax nycticorax,Black-Crowned Night Heron,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Nycticorax,SPECIES,2480863,2480863,LC,Least Concern,2025-06-16,2025,6,16,42.812059,21.345289,25,,"Orlane part, RSBTL02",Podujevë / Podujevo,Prishtinë / Priština,,,FALSE,HUMAN_OBSERVATION,1,,User 1122957,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,,Birds,I
6448436929,"Nycticorax nycticorax (Linnaeus, 1758)",Nycticorax nycticorax,Black-Crowned Night Heron,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Nycticorax,SPECIES,2480863,2480863,LC,Least Concern,2026-05-07,2026,5,7,42.813343,20.979713,10,,Vucitrn,Vushtrri / Vucitrn,Mitrovicë / Kosovska Mitrovica,,,FALSE,HUMAN_OBSERVATION,1,,User 1304767,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,,Birds,I
6448424428,"Circaetus gallicus (Gmelin, 1788)",Circaetus gallicus,Short-Toed Eagle,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Circaetus,SPECIES,2480666,2480666,LC,Least Concern,2025-08-15,2025,8,15,42.595592,21.457869,,,Novo Brdo,Novobërda / Novo Brdo,Prishtinë / Priština,,,FALSE,HUMAN_OBSERVATION,1,,User 782685,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,,Birds,I
6448384343,"Tringa glareola Linnaeus, 1758",Tringa glareola,Wood Sandpiper,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Tringa,SPECIES,2481713,2481713,LC,Least Concern,2025-06-21,2025,6,21,42.581578,21.047577,15,,"Lake 5, RSBAT05",Fushë Kosovë / Kosovo Polje,Prishtinë / Priština,Ligatina e Hencit/ Radevës,Wetlands,FALSE,HUMAN_OBSERVATION,2,,User 1122957,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,,Birds,I
6448378360,"Ardea alba Linnaeus, 1758",Ardea alba,Great Egret,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Ardea,SPECIES,9752617,9752617,LC,Least Concern,2025-10-19,2025,10,19,42.819088,20.991557,4,,Vucitrn,Vushtrri / Vucitrn,Mitrovicë / Kosovska Mitrovica,,,FALSE,HUMAN_OBSERVATION,1,,User 1192070,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,,Birds,I
6448300464,"Lanius collurio Linnaeus, 1758",Lanius collurio,Red-Backed Shrike,Animalia,Chordata,Aves,Passeriformes,Laniidae,Lanius,SPECIES,7745240,7745240,LC,Least Concern,2026-05-18,2026,5,18,42.813339,20.979725,15,,Vucitrn,Vushtrri / Vucitrn,Mitrovicë / Kosovska Mitrovica,,,FALSE,HUMAN_OBSERVATION,1,,User 1304767,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,,Birds,I
6448245373,"Plegadis falcinellus (Linnaeus, 1766)",Plegadis falcinellus,Glossy Ibis,Animalia,Chordata,Aves,Pelecaniformes,Threskiornithidae,Plegadis,SPECIES,2480773,2480773,LC,Least Concern,2025-05-22,2025,5,22,42.371621,21.394559,100,,Vitina,Viti / Vitina,Gjilan / Gnjilane,,,FALSE,HUMAN_OBSERVATION,3,,User 1122957,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,,Birds,I
6448177447,"Chlidonias niger (Linnaeus, 1758)",Chlidonias niger,Black Tern,Animalia,Chordata,Aves,Charadriiformes,Laridae,Chlidonias,SPECIES,2481119,2481119,LC,Least Concern,2025-05-20,2025,5,20,42.579691,21.048429,50,,"Lake 1, RSBAT01",Fushë Kosovë / Kosovo Polje,Prishtinë / Priština,Ligatina e Hencit/ Radevës,Wetlands,FALSE,HUMAN_OBSERVATION,20,,User 1122957,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,,Birds,I
6447991148,"Pernis apivorus (Linnaeus, 1758)",Pernis apivorus,European Honey Buzzard,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Pernis,SPECIES,2480420,2480420,LC,Least Concern,2025-06-02,2025,6,2,42.673431,20.211987,100,,Pec,Pejë / Peć,Pejë / Peć,Gryka e Rugovës,Natural Monument,FALSE,HUMAN_OBSERVATION,1,,User 1122957,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,,Birds,I
6447990376,"Buteo rufinus (Cretzschmar, 1829)",Buteo rufinus,Long-Legged Buzzard,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,SPECIES,2480564,2480564,LC,Least Concern,2025-06-16,2025,6,16,41.904049,20.642334,3,,Dragaš,Dragash / Dragaš,Prizren,"Parku Kombëtar ""Sharri""",National Park,FALSE,HUMAN_OBSERVATION,1,,User 147315,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,,Birds,I
6447909501,"Botaurus stellaris (Linnaeus, 1758)",Botaurus stellaris,Eurasian Bittern,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Botaurus,SPECIES,2480910,2480910,LC,Least Concern,2026-04-13,2026,4,13,42.578571,21.045109,15,,"Lake 2, RSBAT02",Fushë Kosovë / Kosovo Polje,Prishtinë / Priština,Ligatina e Hencit/ Radevës,Wetlands,FALSE,HUMAN_OBSERVATION,1,,User 1122957,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,,Birds,I
6447716029,"Circus cyaneus (Linnaeus, 1766)",Circus cyaneus,Hen Harrier,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Circus,SPECIES,2480487,2480487,LC,Least Concern,2026-01-02,2026,1,2,42.791096,20.92257,6,,Vucitrn,Vushtrri / Vucitrn,Mitrovicë / Kosovska Mitrovica,,,FALSE,HUMAN_OBSERVATION,1,,User 1192070,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,,Birds,I
6447711053,"Falco vespertinus Linnaeus, 1766",Falco vespertinus,Red-Footed Falcon,Animalia,Chordata,Aves,Falconiformes,Falconidae,Falco,SPECIES,2481062,2481062,VU,Vulnerable,2026-05-03,2026,5,3,42.813415,20.980078,3,,Vucitrn,Vushtrri / Vucitrn,Mitrovicë / Kosovska Mitrovica,,,FALSE,HUMAN_OBSERVATION,1,,User 1304767,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,,Birds,I
6447684104,"Ciconia nigra (Linnaeus, 1758)",Ciconia nigra,Black Stork,Animalia,Chordata,Aves,Ciconiiformes,Ciconiidae,Ciconia,SPECIES,2481909,2481909,LC,Least Concern,2026-06-26,2026,6,26,42.813323,20.979722,11,,Vucitrn,Vushtrri / Vucitrn,Mitrovicë / Kosovska Mitrovica,,,FALSE,HUMAN_OBSERVATION,1,,User 1304767,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,,Birds,I
6447655208,"Circaetus gallicus (Gmelin, 1788)",Circaetus gallicus,Short-Toed Eagle,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Circaetus,SPECIES,2480666,2480666,LC,Least Concern,2026-07-10,2026,7,10,42.996519,21.018336,25,,Kosovska Mitrovica,Mitrovica / Kosovska Mitrovica,Mitrovicë / Kosovska Mitrovica,,,FALSE,HUMAN_OBSERVATION,1,,User 1222333,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,,Birds,I
6447655021,"Chlidonias hybrida (Pallas, 1811)",Chlidonias hybrida,Whiskered Tern,Animalia,Chordata,Aves,Charadriiformes,Laridae,Chlidonias,SPECIES,2481121,2481121,LC,Least Concern,2026-05-06,2026,5,6,42.578713,21.048436,15,,"Lake 1, RSBAT01",Fushë Kosovë / Kosovo Polje,Prishtinë / Priština,Ligatina e Hencit/ Radevës,Wetlands,FALSE,HUMAN_OBSERVATION,1,,User 1222333,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,,Birds,I
6447642509,"Dendrocopos leucotos (Bechstein, 1802)",Dendrocopos leucotos,White-Backed Woodpecker,Animalia,Chordata,Aves,Piciformes,Picidae,Dendrocopos,SPECIES,2477927,2477927,LC,Least Concern,2025-08-30,2025,8,30,42.659354,20.229749,25,,Pec,Pejë / Peć,Pejë / Peć,Gryka e Rugovës,Natural Monument,FALSE,HUMAN_OBSERVATION,2,,User 1122957,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,,Birds,I
6447585992,"Buteo rufinus (Cretzschmar, 1829)",Buteo rufinus,Long-Legged Buzzard,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,SPECIES,2480564,2480564,LC,Least Concern,2025-11-23,2025,11,23,42.676281,21.206198,50,,Priština,Prishtinë / Priština,Prishtinë / Priština,Gërmia,Protected Landscape,FALSE,HUMAN_OBSERVATION,1,,User 1122957,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,,Birds,I
6447567942,"Lanius collurio Linnaeus, 1758",Lanius collurio,Red-Backed Shrike,Animalia,Chordata,Aves,Passeriformes,Laniidae,Lanius,SPECIES,7745240,7745240,LC,Least Concern,2026-07-08,2026,7,8,42.64431,20.142973,3,,Pec,Pejë / Peć,Pejë / Peć,"Parku Kombëtar ""Bjeshkët e Nemuna""",National Park,FALSE,HUMAN_OBSERVATION,2,,User 46456,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,,Birds,I
6447559023,"Alectoris graeca (Meisner, 1804)",Alectoris graeca,Rock Partridge,Animalia,Chordata,Aves,Galliformes,Phasianidae,Alectoris,SPECIES,2474055,2474055,NT,Near Threatened,2026-07-08,2026,7,8,42.656666,20.123476,2,,Pec,Pejë / Peć,Pejë / Peć,"Parku Kombëtar ""Bjeshkët e Nemuna""",National Park,FALSE,HUMAN_OBSERVATION,1,,User 46456,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,,Birds,I
6447544745,"Egretta garzetta (Linnaeus, 1766)",Egretta garzetta,Little Egret,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Egretta,SPECIES,2480876,2480876,LC,Least Concern,2025-10-04,2025,10,4,42.815044,20.983697,5,,Vucitrn,Vushtrri / Vucitrn,Mitrovicë / Kosovska Mitrovica,,,FALSE,HUMAN_OBSERVATION,1,,User 1192070,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,,Birds,I
6440932763,"Ciconia ciconia (Linnaeus, 1758)",Ciconia ciconia,White Stork,Animalia,Chordata,Aves,Ciconiiformes,Ciconiidae,Ciconia,SPECIES,2481912,2481912,LC,Least Concern,2026-07-10T16:38:10,2026,7,10,42.249988,20.770148,66,,,Prizreni / Prizren,Prizren,,,FALSE,HUMAN_OBSERVATION,,,ES,ES,iNaturalist,Observations,380249365,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC_BY_4_0,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,Birds,I
6424705701,"Dendrocoptes medius (Linnaeus, 1758)",Dendrocoptes medius,Middle Spotted Woodpecker,Animalia,Chordata,Aves,Piciformes,Picidae,Dendrocoptes,SPECIES,8773033,8773033,NE,Not Evaluated,2026-02-13,2026,2,13,42.677097,21.22256,35,,Priština,Prishtinë / Priština,Prishtinë / Priština,Gërmia,Protected Landscape,FALSE,HUMAN_OBSERVATION,1,,User 1062993,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,,Birds,I
